season,episode,index,timestamp,text 
6,13,227,"00:13:07,172 --> 00:13:09,606",Handsome is not your type?
6,13,228,"00:13:09,852 --> 00:13:11,444","Smart, kind, good kisser."
6,13,229,"00:13:11,692 --> 00:13:13,808","What, those things aren'ton your list?"
6,13,230,"00:13:14,012 --> 00:13:16,606",Ross is great.You'd be lucky to be with him.
6,13,231,"00:13:17,092 --> 00:13:19,526","If it means that much,then I'll ask him out."
6,13,232,"00:13:19,812 --> 00:13:22,201","Oh, no. That's not what I meant."
6,13,233,"00:13:22,452 --> 00:13:24,124",You know what? You're right.
6,13,234,"00:13:24,372 --> 00:13:26,567",He has been really nice to me.
6,13,235,"00:13:27,172 --> 00:13:29,083","Yeah, but he's not your type."
6,13,236,"00:13:29,892 --> 00:13:31,211",But maybe that's good.
6,13,237,"00:13:31,412 --> 00:13:33,403",I'm doing all these different things.
6,13,238,"00:13:33,652 --> 00:13:36,405",Maybe I should just trydating a geek too.
6,13,239,"00:13:37,972 --> 00:13:41,123","Yeah, but you don't wantto try too much too fast."
6,13,240,"00:13:42,252 --> 00:13:45,130",You remember what happenedto the little girl who. . .
6,13,241,"00:13:45,372 --> 00:13:47,363",". . .tried too much too fast, don't you?"
6,13,242,"00:13:48,972 --> 00:13:50,007",What?
6,13,243,"00:13:50,692 --> 00:13:52,887","She died, Jill."
6,13,244,"00:13:58,052 --> 00:13:59,610",Chandler!
6,13,245,"00:14:01,772 --> 00:14:05,048","What is it, honey?You need some tea? Some soup?"
6,13,246,"00:14:11,012 --> 00:14:12,650",Calling Dr. Big.
6,13,247,"00:14:12,892 --> 00:14:15,008",Dr. Big to the bed.
6,13,248,"00:14:16,052 --> 00:14:19,169","Geez, honey,I thought you were asleep."
6,13,249,"00:14:19,412 --> 00:14:23,803",How could I be asleep knowingthat you were in the next room?
6,13,250,"00:14:25,372 --> 00:14:26,566",I was asleep.
6,13,251,"00:14:30,772 --> 00:14:34,003","No, honey. You know what's sexy?Layers."
6,13,252,"00:14:34,612 --> 00:14:35,931",Layers are sexy.
6,13,253,"00:14:36,172 --> 00:14:39,642",And blankets are sexy.And hot water bottles are sexy.
6,13,254,"00:14:39,892 --> 00:14:42,360",Get into bed.I want to prove I'm not sick.
6,13,255,"00:14:42,892 --> 00:14:46,168",I want to make you feelas good as I feel.
6,13,256,"00:14:47,812 --> 00:14:49,768",Would you please get some rest?
6,13,257,"00:14:49,972 --> 00:14:51,610",I'm fine.
6,13,258,"00:14:57,492 --> 00:15:00,006",Happy birthday to you
6,13,259,"00:15:02,612 --> 00:15:05,410","-You're paying for that.-No, it's her birthday."
6,13,260,"00:15:05,652 --> 00:15:08,246","You've sung ""Happy Birthday""to 20 women today."
6,13,261,"00:15:09,612 --> 00:15:13,446",You are no longer authorized todistribute birthday muffins.
6,13,262,"00:15:14,172 --> 00:15:15,605",Damn it!
6,13,263,"00:15:20,692 --> 00:15:22,887",Did you tell your sisterto ask me out?
6,13,264,"00:15:23,892 --> 00:15:27,521","-Well, yeah.-Oh, wow! I mean, wow."
6,13,265,"00:15:29,052 --> 00:15:31,646","I think she's cute, but. . ."
6,13,266,"00:15:31,892 --> 00:15:34,964",. . .I never would've thought ofgoing out with her. Never!
6,13,267,"00:15:35,532 --> 00:15:36,567",Really?
6,13,268,"00:15:36,772 --> 00:15:39,002","But after your okay,I figured, ""Why not?"""
6,13,269,"00:15:40,452 --> 00:15:42,886","Oh, so not really ""never. """
6,13,270,"00:15:43,772 --> 00:15:46,730",I have to say you area much bigger person than I am.
6,13,271,"00:15:46,972 --> 00:15:49,440","I mean, after all we've been through."
6,13,272,"00:15:49,892 --> 00:15:52,042",I wish I had a brotherto reciprocate.
6,13,273,"00:15:54,492 --> 00:15:56,881","If you ever date Monica,you have my blessing."
6,13,274,"00:15:57,092 --> 00:15:58,525",And mine.
6,13,275,"00:16:01,372 --> 00:16:02,361",Chandler?
6,13,276,"00:16:03,012 --> 00:16:04,843",I think I'm sick.
6,13,277,"00:16:05,612 --> 00:16:07,045",Really?
6,13,278,"00:16:07,292 --> 00:16:09,203","Struck down in the ""pribe of libe. """
6,13,279,"00:16:11,452 --> 00:16:15,240","Okay, fine, I admit it.I feel terrible."
6,13,280,"00:16:15,492 --> 00:16:17,801",Will you please rub this on my chest?
6,13,281,"00:16:19,292 --> 00:16:22,364","No, no, no.You are not getting me this way."
6,13,282,"00:16:23,092 --> 00:16:25,811","Come on, I really need your help here."
6,13,283,"00:16:28,092 --> 00:16:31,004","-Fine, I'll rub it on myself.-Okay."
6,13,284,"00:16:49,572 --> 00:16:53,042",So you're just kind ofrubbing it on yourself?
6,13,285,"00:16:54,972 --> 00:16:57,645",-Yeah.-It's nice.
6,13,286,"00:16:59,292 --> 00:17:01,567",You kidding me?ls this turning you on?
6,13,287,"00:17:01,772 --> 00:17:03,205",Yes.
6,13,288,"00:17:04,692 --> 00:17:07,001",Is it the rubbing or the smell?
6,13,289,"00:17:07,252 --> 00:17:09,686","It's all very, very good."
6,13,290,"00:17:13,852 --> 00:17:15,683","So, you want to go. . ."
6,13,291,"00:17:17,292 --> 00:17:18,805",. . .mix it up?
6,13,292,"00:17:20,492 --> 00:17:23,290","-Not now, I'm sick.-Oh, come on, you big faker!"
6,13,293,"00:17:25,372 --> 00:17:27,602",What about never sleepingwith sick people?
6,13,294,"00:17:27,892 --> 00:17:31,805","Well, that was beforeall the vaporizing action."
6,13,295,"00:17:34,012 --> 00:17:35,923","Okay, if you reallywant to have sex."
6,13,296,"00:17:38,292 --> 00:17:40,203",Worked like a charm.
6,13,297,"00:17:46,412 --> 00:17:47,401",Why are you here?
6,13,298,"00:17:47,892 --> 00:17:52,010","This is where Ross and I are meetingfor our date. So, what do you think?"
6,13,299,"00:17:53,652 --> 00:17:54,641",I don't like it.
6,13,300,"00:17:56,412 --> 00:17:59,006",-Really?-It's kind of slutty.
6,13,301,"00:18:00,452 --> 00:18:01,931",It's yours.
6,13,302,"00:18:03,612 --> 00:18:05,807","Yeah, well, I'm a slut."
6,13,303,"00:18:07,412 --> 00:18:08,561",Me too.
6,13,304,"00:18:12,292 --> 00:18:13,566","Hi, Jill."
6,13,305,"00:18:13,772 --> 00:18:15,000",Hi. . . .
6,13,306,"00:18:16,092 --> 00:18:17,411",Rachel.
6,13,307,"00:18:19,092 --> 00:18:22,402","You're not at home,you're right here."
6,13,308,"00:18:23,012 --> 00:18:24,047","Yeah, I know."
6,13,309,"00:18:24,292 --> 00:18:28,285",And I bet you thought it wouldbe weird. But it's not.
6,13,310,"00:18:33,412 --> 00:18:34,811",Okay.
6,13,311,"00:18:35,652 --> 00:18:37,643","So, well, I'll. . . ."
6,13,312,"00:18:37,892 --> 00:18:39,803",I'll have her home by midnight.
6,13,313,"00:18:58,852 --> 00:19:01,207",Why aren't you home yet?
6,13,314,"00:19:01,452 --> 00:19:03,408",Is someone there?
6,13,315,"00:19:04,012 --> 00:19:06,685","Oh, yeah, it's me. Sorry."
6,13,316,"00:19:07,212 --> 00:19:09,009",What are you doing here?
6,13,317,"00:19:10,372 --> 00:19:13,011",I'm just looking out your window. . .
6,13,318,"00:19:13,252 --> 00:19:14,526",. . .at the view.
6,13,319,"00:19:15,412 --> 00:19:17,209",What are you guys doing?
6,13,320,"00:19:18,212 --> 00:19:21,204",We got some Vapor Rub in some places.
6,13,321,"00:19:25,052 --> 00:19:27,771",He brought her back to his apartment.
6,13,322,"00:19:28,812 --> 00:19:30,006",Who?
6,13,323,"00:19:34,372 --> 00:19:35,566",Is that your sister?
6,13,324,"00:19:36,772 --> 00:19:39,002",She is a slut!
6,13,325,"00:19:40,492 --> 00:19:43,370",Ross is on a date with your sister.How weird is that?
6,13,326,"00:19:43,652 --> 00:19:46,007","Oh, my God, he's taking offher clothes!"
6,13,327,"00:19:46,412 --> 00:19:48,562",He's taking off her coat.
6,13,328,"00:19:49,252 --> 00:19:50,890","Oh, this is just terrible."
6,13,329,"00:19:51,412 --> 00:19:56,008","Oh, no, it's not. It's a first date.I'm sure that nothing is gonna. . . ."
6,13,330,"00:20:02,212 --> 00:20:04,203",He's gonna get some.
6,13,331,"00:20:06,812 --> 00:20:08,609",Of the glare. . .
6,13,332,"00:20:09,572 --> 00:20:11,642",. . .from the streetlightout of his apartment.
6,13,333,"00:20:12,092 --> 00:20:15,607","You know, so he's closedthe drapes there. . ."
6,13,334,"00:20:15,812 --> 00:20:18,485",". . .so he can have a nice, pleasant. . ."
6,13,335,"00:20:18,692 --> 00:20:21,411",. . .conversation withyour little sister.
6,13,9999,"00:20:22,212 --> 00:20:23,725","Well, I'm off to bed."
6,14,1,"00:00:0,500 --> 00:00:2,00","<font color=""#ffff00"" size=14>www.tvsubtitles.net</font>"
6,14,2,"00:00:04,692 --> 00:00:06,125","Oh! Hey, Rach."
6,14,3,"00:00:06,372 --> 00:00:09,808",I was just coming over here to. . . .
6,14,4,"00:00:10,252 --> 00:00:13,210","Wait, I don't have to lie to you,you don't live here anymore."
6,14,5,"00:00:13,412 --> 00:00:15,050",I'm eating their food.You?
6,14,6,"00:00:16,372 --> 00:00:20,843",Ross is on a date with my sister.They shut the drapes two hours ago.
6,14,7,"00:00:21,092 --> 00:00:23,606",I didn't know we coulddate your sister.
6,14,8,"00:00:27,412 --> 00:00:29,164",We know you steal our food.
6,14,9,"00:00:30,412 --> 00:00:31,606",I'm good.
6,14,10,"00:00:32,492 --> 00:00:33,811",Drapes still closed?
6,14,11,"00:00:34,052 --> 00:00:37,488",Yeah. That perverted coupletwo doors over should've shut theirs.
6,14,12,"00:00:37,732 --> 00:00:40,121","-Is that a swing?-Oh, don't even ask."
6,14,13,"00:00:43,892 --> 00:00:46,167",I can't believe Rossis with her sister.
6,14,14,"00:00:46,412 --> 00:00:49,165","When Chandler kissed my sister,I was mad for 1 0 years."
6,14,15,"00:00:49,812 --> 00:00:53,009",-That was five years ago.-You got five years left.
6,14,16,"00:00:53,692 --> 00:00:55,091",-Joey---Want to make it six?
6,14,17,"00:00:57,092 --> 00:00:58,889",The One Where Chandler Can't Cry
6,14,18,"00:00:59,052 --> 00:01:00,041",English Subtitles byGelula/SDI
6,14,19,"00:01:34,932 --> 00:01:38,004","Oh, Ross, hey. Hi, how are you?There you are."
6,14,20,"00:01:39,372 --> 00:01:40,805",Can I get a cup of coffee?
6,14,21,"00:01:42,292 --> 00:01:44,806",So how was your big date last night?
6,14,22,"00:01:46,292 --> 00:01:48,328",It was okay. It was fun.
6,14,23,"00:01:48,572 --> 00:01:49,402",It was fun?
6,14,24,"00:01:49,652 --> 00:01:50,801",Great.
6,14,25,"00:01:52,772 --> 00:01:55,889",So did you guys hit it off?
6,14,26,"00:01:57,812 --> 00:01:59,404",I guess so.
6,14,27,"00:02:00,052 --> 00:02:03,727",So did anything happen?Rumor has it you guys shut the drapes.
6,14,28,"00:02:04,972 --> 00:02:06,610",No. No. Nothing happened.
6,14,29,"00:02:06,852 --> 00:02:10,162",I shut the drapes to show herslides of my favorite fossils.
6,14,30,"00:02:12,252 --> 00:02:14,482","Oh, slides!"
6,14,31,"00:02:15,892 --> 00:02:18,201",So really nothing happened.
6,14,32,"00:02:18,972 --> 00:02:20,610",Something could've happened.
6,14,33,"00:02:20,812 --> 00:02:22,803",She really dug my slides.
6,14,34,"00:02:23,012 --> 00:02:26,641",And she was definitelygiving me the vibe.
6,14,35,"00:02:27,092 --> 00:02:31,244","Was it the ""Please don't show meanother picture of a trilobite"" vibe?"
6,14,36,"00:02:31,892 --> 00:02:33,405",Anyway. . . .
6,14,37,"00:02:33,812 --> 00:02:36,645","If she wasn't into me,why would she ask me out again?"
6,14,38,"00:02:36,852 --> 00:02:39,082",-She asked you out again?-Yeah.
6,14,39,"00:02:40,212 --> 00:02:41,088",Tomorrow night.
6,14,40,"00:02:41,572 --> 00:02:45,360",Valentine's Day. The most romanticday of the year.
6,14,41,"00:02:45,612 --> 00:02:47,204",Who knows what could happen.
6,14,42,"00:02:47,452 --> 00:02:50,922",I might not be shutting my drapesto show her my slides.
6,14,43,"00:02:51,172 --> 00:02:52,651","Okay! I got it, I got it."
6,14,44,"00:02:52,892 --> 00:02:55,565","I can't go with the ""youand my sister"" thing."
6,14,45,"00:02:55,772 --> 00:02:57,763","It's just too weird, all right?"
6,14,46,"00:02:58,012 --> 00:03:00,128",I imagine the two of you together.
6,14,47,"00:03:00,372 --> 00:03:02,761",It just freaks me out.I can't do it!
6,14,48,"00:03:05,612 --> 00:03:07,011",It's okay.
6,14,49,"00:03:08,212 --> 00:03:11,204",It's too weird for you.I won't see her again.
6,14,50,"00:03:11,452 --> 00:03:12,248",Thank you.
6,14,51,"00:03:12,492 --> 00:03:13,845",After tomorrow night.
6,14,52,"00:03:14,092 --> 00:03:16,925",No! I can't do it.It's gonna freak me out!
6,14,53,"00:03:17,172 --> 00:03:18,605","Okay, okay, okay!"
6,14,54,"00:03:19,692 --> 00:03:24,049",Okay. I'll tell her tonightI can't see her anymore.
6,14,55,"00:03:24,292 --> 00:03:25,805","Ross, thanks."
6,14,56,"00:03:27,292 --> 00:03:28,645",Want me to call her now?
6,14,57,"00:03:28,892 --> 00:03:31,611","Oh, no. No, no, no."
6,14,58,"00:03:32,172 --> 00:03:34,732","No. Come on, I mean, that's crazy."
6,14,59,"00:03:36,892 --> 00:03:39,360","So, what's going on with you?"
6,14,60,"00:03:39,972 --> 00:03:41,007",Well. . . .
6,14,61,"00:03:41,252 --> 00:03:43,812",I may teach another classthis semester.
6,14,62,"00:03:44,052 --> 00:03:45,644",Do it now. Call her now.
6,14,63,"00:03:50,492 --> 00:03:52,722",-This is my favorite part.-Me too.
6,14,64,"00:03:55,252 --> 00:03:58,210",You know what's sadderthan this? Bambi.
6,14,65,"00:03:58,812 --> 00:04:01,849","I cried for three dayswith that movie. No, two."
6,14,66,"00:04:02,092 --> 00:04:06,131","The third day my mom killed herself,so I was partly crying for that."
6,14,67,"00:04:07,892 --> 00:04:11,885","Well, that I can see cryingover, but Bambi is a cartoon."
6,14,68,"00:04:12,092 --> 00:04:13,764",You didn't crywhen Bambi's mother died?
6,14,69,"00:04:13,972 --> 00:04:17,408","Yes, it was very sad when the guystopped drawing the deer."
6,14,70,"00:04:20,012 --> 00:04:23,641",It's okay to cry. You don'thave to be macho all the time.
6,14,71,"00:04:23,852 --> 00:04:25,410",I'm not macho.
6,14,72,"00:04:25,772 --> 00:04:27,410","Yeah, you're right."
6,14,73,"00:04:28,292 --> 00:04:30,010",I don't know what I was thinking.
6,14,74,"00:04:30,452 --> 00:04:34,081",I just never really cried.I'm not a crying kind of guy.
6,14,75,"00:04:34,332 --> 00:04:39,122","Come on, there's gotta be somethingthat gets you choked up. Like. . . ."
6,14,76,"00:04:39,372 --> 00:04:41,567",What if you saw a three-legged puppy?
6,14,77,"00:04:43,092 --> 00:04:45,208","I'd be sad, sure."
6,14,78,"00:04:45,412 --> 00:04:46,925",But I wouldn't cry.
6,14,79,"00:04:47,172 --> 00:04:50,801","What if the puppy said,""Help me, Chandler."
6,14,80,"00:04:52,412 --> 00:04:55,210","All the other puppies pick on me. """
6,14,81,"00:04:56,092 --> 00:04:59,289",Cry? I just found a talking puppy.I'm rich!
6,14,82,"00:05:01,692 --> 00:05:03,648",I've got it. I have got it.
6,14,83,"00:05:03,892 --> 00:05:05,644",Pictures from your childhood.
6,14,84,"00:05:05,892 --> 00:05:08,008",This'll get you going good.
6,14,85,"00:05:09,172 --> 00:05:10,844","Oh, what's going on there?"
6,14,86,"00:05:11,092 --> 00:05:12,889",Parents' Day. First grade.
6,14,87,"00:05:13,132 --> 00:05:16,602","That's me with the janitor, Martin."
6,14,88,"00:05:17,052 --> 00:05:19,612",-Where are your parents?-They didn't want to come.
6,14,89,"00:05:19,972 --> 00:05:21,803",-Chandler!-Poor thing.
6,14,90,"00:05:22,052 --> 00:05:24,008",That story doesn't make you cry?
6,14,91,"00:05:24,212 --> 00:05:27,204","No. Look, I don't cry.It's not a big deal, okay?"
6,14,92,"00:05:27,452 --> 00:05:29,647",No! It's not okay!
6,14,93,"00:05:29,892 --> 00:05:31,610",It's not okay at all!
6,14,94,"00:05:32,892 --> 00:05:34,086",You're dead inside!
6,14,95,"00:05:38,652 --> 00:05:40,051",-Excuse me?-Yeah?
6,14,96,"00:05:40,292 --> 00:05:42,442",-Are you Phoebe Buffay?-Yeah.
6,14,97,"00:05:43,372 --> 00:05:45,886",Can I get your autograph?I'm your biggest fan.
6,14,98,"00:05:46,132 --> 00:05:48,726",My biggest fan?I've always wanted to meet you.
6,14,99,"00:05:50,092 --> 00:05:51,047",Sure. Yeah.
6,14,100,"00:05:51,292 --> 00:05:53,123","Wow. Wow, thanks a lot."
6,14,101,"00:05:53,372 --> 00:05:56,284",I just want to sayI think you're really talented.
6,14,102,"00:05:56,492 --> 00:05:59,131",You're just saying thatbecause you're my biggest fan.
6,14,103,"00:06:00,692 --> 00:06:03,365",Take good care of that guy.He's a fan.
6,14,104,"00:06:05,692 --> 00:06:07,011",Bye.
6,14,105,"00:06:08,932 --> 00:06:12,208","So you saw meon Days of Our Lives, huh?"
6,14,106,"00:06:12,812 --> 00:06:16,202",You want me to do a littleDoctor Drake Ramoray for you?
6,14,107,"00:06:19,892 --> 00:06:22,247",I have no ideawhat you're talking about.
6,14,108,"00:06:22,492 --> 00:06:24,847",But I just got Phoebe Buffay'sautograph.
6,14,109,"00:06:25,092 --> 00:06:26,810",Oh. You're Phoebe's fan.
6,14,110,"00:06:27,052 --> 00:06:30,010","Oh, yeah. I've seen all her movies."
6,14,111,"00:06:31,492 --> 00:06:32,322",Movies?
6,14,112,"00:06:32,612 --> 00:06:35,684","That was Phoebe Buffay, the porn star."
6,14,113,"00:06:40,892 --> 00:06:42,086",I don't think so.
6,14,114,"00:06:42,332 --> 00:06:46,211","No, it was. She was inSex Toy Story Two..."
6,14,115,"00:06:46,772 --> 00:06:48,649",...Lawrence of a Labia.
6,14,116,"00:06:50,052 --> 00:06:52,008",And I got her autograph.
6,14,117,"00:06:52,292 --> 00:06:55,011",The guys at the comic book storewon't believe this.
6,14,118,"00:06:58,452 --> 00:06:59,441",Gunther?
6,14,119,"00:06:59,692 --> 00:07:03,446",Don't let that guy in here anymore.He said Phoebe's a porn star.
6,14,120,"00:07:03,652 --> 00:07:07,804","Well, I wouldn't call her a star,but she's really good."
6,14,121,"00:07:08,412 --> 00:07:10,926",You should check outlnspect Her Gadget.
6,14,122,"00:07:15,972 --> 00:07:17,246",-Hey.-Hey.
6,14,123,"00:07:17,492 --> 00:07:21,565","Ross just totally blew me off,and he didn't even tell me why."
6,14,124,"00:07:21,972 --> 00:07:23,530","Oh, well."
6,14,125,"00:07:23,972 --> 00:07:28,011",The best thing to do to get over a guyis to start dating someone else.
6,14,126,"00:07:28,252 --> 00:07:32,404","Oh! There is this great guy youwill just love at work, named Bob."
6,14,127,"00:07:32,612 --> 00:07:35,445",He's a real up-and-comerin Human Resources.
6,14,128,"00:07:36,372 --> 00:07:39,967","Thanks, but I'm not gonna datesome random guy from your work."
6,14,129,"00:07:40,212 --> 00:07:42,442",Not random. Bob.
6,14,130,"00:07:43,252 --> 00:07:47,245",It's probably because I'm notmature enough or smart enough. . . .
6,14,131,"00:07:47,492 --> 00:07:49,608",Maybe he doesn'tlike the way I dress.
6,14,132,"00:07:49,812 --> 00:07:53,122","No, that can't be it.It's gotta be the smart thing."
6,14,133,"00:07:53,892 --> 00:07:58,408","I'm so stupid. I'm just this, like,incredibly pretty, stupid girl."
6,14,134,"00:07:59,412 --> 00:08:00,606","No, honey."
6,14,135,"00:08:01,892 --> 00:08:02,847",Okay.
6,14,136,"00:08:03,092 --> 00:08:06,402",Okay. You want to know why Rosscanceled the date?
6,14,137,"00:08:06,692 --> 00:08:08,410",Because I asked him to.
6,14,138,"00:08:09,052 --> 00:08:10,804",You asked him to?
6,14,139,"00:08:11,012 --> 00:08:13,606",-Why?-Because you are my sister. . .
6,14,140,"00:08:13,812 --> 00:08:16,246",. . .and Ross and I havethis huge history.
6,14,141,"00:08:16,492 --> 00:08:18,164",You want to go out with Ross?
6,14,142,"00:08:18,372 --> 00:08:19,168",No.
6,14,143,"00:08:19,372 --> 00:08:21,363","You don't want him,but you don't want me to?"
6,14,144,"00:08:22,452 --> 00:08:25,046","You know, Bob in Human Resources. . . ."
6,14,145,"00:08:25,452 --> 00:08:29,411",I can't believe you did this!You had me doubting how smart I was!
6,14,146,"00:08:29,612 --> 00:08:31,967",You had me doubting my fashion sense!
6,14,147,"00:08:32,212 --> 00:08:35,921",It's not that big a deal. Justdon't date Ross. There's other--
6,14,148,"00:08:36,172 --> 00:08:38,606",You have no rightto tell me what to do.
6,14,149,"00:08:38,852 --> 00:08:42,401",I'm not telling you what to do.I am telling you what not to do!
6,14,150,"00:08:43,492 --> 00:08:45,210",Why are you so jealous of me?
6,14,151,"00:08:45,452 --> 00:08:47,408",This is not about me being jealous.
6,14,152,"00:08:47,652 --> 00:08:50,530","It's about you being a brat,wanting what you can't have."
6,14,153,"00:08:50,772 --> 00:08:52,046",Can't have?
6,14,154,"00:08:52,292 --> 00:08:55,250",Excuse me. The only thingI can't have is dairy!
6,14,155,"00:08:57,692 --> 00:09:00,411","Well, you just blew your chancesat dating Bob!"
6,14,156,"00:09:00,652 --> 00:09:02,483",-Who?-With Human Resources!
6,14,157,"00:09:05,092 --> 00:09:08,448","Jealous of her? Who does she thinkshe is, Princess Caroline?"
6,14,158,"00:09:09,772 --> 00:09:13,606",-You're jealous of Princess Caroline?-Do I have my own castle?
6,14,159,"00:09:15,372 --> 00:09:16,407",Hey.
6,14,160,"00:09:16,652 --> 00:09:18,244","-Phoebe's not here, is she?-No."
6,14,161,"00:09:18,492 --> 00:09:19,561",Did you get a movie?
6,14,162,"00:09:27,092 --> 00:09:28,207",Yeah. Yeah.
6,14,163,"00:09:28,452 --> 00:09:31,728",But I don't think it's the kindyou're gonna like.
6,14,164,"00:09:33,212 --> 00:09:37,091",Not more movies that'll have usreaching for the tissues all night?
6,14,165,"00:09:42,452 --> 00:09:44,010",Sort of.
6,14,166,"00:09:45,492 --> 00:09:46,641",What's going on?
6,14,167,"00:09:48,612 --> 00:09:51,001",Phoebe's a porn star!
6,14,168,"00:09:51,292 --> 00:09:52,441",-What?-Yeah!
6,14,169,"00:09:52,692 --> 00:09:54,603",What are you talking about?
6,14,170,"00:09:55,332 --> 00:09:59,689","""Phoebe Buffay inBuffay The Vampire Layer. """
6,14,171,"00:10:01,612 --> 00:10:03,887",That's Phoebe.Where did you get that?
6,14,172,"00:10:04,132 --> 00:10:06,407",At the adult video place on Bleecker.
6,14,173,"00:10:06,652 --> 00:10:11,123","And I saw Joey was about to go in,so I ran in ahead of him. . ."
6,14,174,"00:10:11,372 --> 00:10:14,603",. . .to surprise him.
6,14,175,"00:10:14,852 --> 00:10:18,811",Then I pretended that I didn'tknow he was in there.
6,14,176,"00:10:22,012 --> 00:10:24,845","Wow. I mean,I just can't believe this."
6,14,177,"00:10:25,092 --> 00:10:27,242","I mean, you think you know someone."
6,14,178,"00:10:27,492 --> 00:10:30,643","Even Phoebe, who's always beensomewhat of a question mark."
6,14,179,"00:10:31,852 --> 00:10:33,843",This is so bizarre.
6,14,180,"00:10:34,092 --> 00:10:37,402",I guess it makes sense.She had such a terrible childhood.
6,14,181,"00:10:37,652 --> 00:10:39,802",I had a bad childhoodand I don't do porn.
6,14,182,"00:10:41,252 --> 00:10:42,924","Yes, but you're dead inside."
6,14,183,"00:10:43,772 --> 00:10:45,569",I'd better take that back.
6,14,184,"00:10:45,812 --> 00:10:46,847","What, why? Why?"
6,14,185,"00:10:47,292 --> 00:10:49,044",We can't watch it.It's Phoebe.
6,14,186,"00:10:50,172 --> 00:10:51,605",We shouldn't watch this.
6,14,187,"00:10:51,812 --> 00:10:54,007",Absolutely not. That goes back.
6,14,188,"00:10:54,852 --> 00:10:56,649",-Maybe a bit.-The first half?
6,14,189,"00:10:58,172 --> 00:11:00,845","This is wrong, you guys!Phoebe's our friend!"
6,14,190,"00:11:01,092 --> 00:11:03,208",-I'm not gonna watch it.-Yeah!
6,14,191,"00:11:03,612 --> 00:11:05,045","Good for you, Joe."
6,14,192,"00:11:18,692 --> 00:11:21,570","I thought I'd find you here,Nosferatool."
6,14,193,"00:11:23,172 --> 00:11:26,801",Are you going to plungeyour stake into my dark places?
6,14,194,"00:11:27,012 --> 00:11:31,608","Actually, I was kind of hoping itwould be the other way around."
6,14,195,"00:11:34,172 --> 00:11:35,651",What's that on her ankle?
6,14,196,"00:11:35,892 --> 00:11:38,008",Her ankle is what you're watching?
6,14,197,"00:11:39,012 --> 00:11:41,401","Well, it's hard to tell."
6,14,198,"00:11:42,332 --> 00:11:44,482","God, if she would just stop moving."
6,14,199,"00:11:44,972 --> 00:11:47,088",She's just doing her job.
6,14,200,"00:11:47,492 --> 00:11:49,403",You sick bastards!
6,14,201,"00:11:50,692 --> 00:11:52,125",It's a tattoo.
6,14,202,"00:11:52,372 --> 00:11:54,408",That's weird. Phoebe doesn't--
6,14,203,"00:11:55,292 --> 00:11:58,568","Wait, that's Ursula!That's not Phoebe! That is Ursula!"
6,14,204,"00:11:59,212 --> 00:12:02,249","Wait, wait! I can watch that!Rewind it! Rewind it!"
6,14,205,"00:12:03,972 --> 00:12:05,200",Hey.
6,14,206,"00:12:05,412 --> 00:12:08,006","What's up? Oh, my God!What am I doing?!"
6,14,207,"00:12:17,132 --> 00:12:18,087","Hey, sweetie."
6,14,208,"00:12:23,292 --> 00:12:25,408","""Chicken Soup for the Soul""?"
6,14,209,"00:12:26,492 --> 00:12:28,528",There's no back to this couch.
6,14,210,"00:12:30,452 --> 00:12:32,249",You hate this kind of stuff.
6,14,211,"00:12:32,492 --> 00:12:34,289",I figured I'd give it a shot.
6,14,212,"00:12:34,532 --> 00:12:38,969","One of the stories may make me cry,then you won't think I'm dead inside."
6,14,213,"00:12:39,612 --> 00:12:41,728","Oh, that's so sweet."
6,14,214,"00:12:41,972 --> 00:12:44,122",I don't care if you can't cry.I love you.
6,14,215,"00:12:44,372 --> 00:12:48,206","Oh, that makes me feel so warmin my hollow tin chest."
6,14,216,"00:12:48,972 --> 00:12:50,610",Stop it.
6,14,217,"00:12:50,852 --> 00:12:55,004","Seriously. We get married, I'm upat the altar and I'm like this:"
6,14,218,"00:12:57,052 --> 00:12:58,201",I won't care.
6,14,219,"00:12:58,452 --> 00:13:01,410",I know that you'll be feeling itall in here.
6,14,220,"00:13:02,172 --> 00:13:03,446",-Yeah?-Yeah.
6,14,221,"00:13:03,692 --> 00:13:05,648",And if we have a baby one day. . .
6,14,222,"00:13:05,892 --> 00:13:08,725",. . .and the doctor hands it to youin the delivery room. . .
6,14,223,"00:13:08,972 --> 00:13:11,327",". . .and you don't cry, so what?"
6,14,224,"00:13:12,452 --> 00:13:15,046",If we take him to collegeand go home. . .
6,14,225,"00:13:15,292 --> 00:13:18,409",. . .and we see his empty roomfor the first time. . .
6,14,226,"00:13:18,692 --> 00:13:20,603",. . .and you got nothing?
6,14,227,"00:13:21,852 --> 00:13:23,604",It won't matter to me.
6,14,228,"00:13:25,612 --> 00:13:27,011",Okay.
6,14,229,"00:13:27,572 --> 00:13:30,132",I won't worryabout this anymore then.
6,14,230,"00:13:30,372 --> 00:13:32,408","And then, you know, if I die. . ."
6,14,231,"00:13:34,172 --> 00:13:36,481",. . .from a long illness. . .
6,14,232,"00:13:36,732 --> 00:13:38,609",. . .and you're writing my eulogy. . .
6,14,233,"00:13:38,812 --> 00:13:42,202",. . .and you open the desk drawerand find a note from me that says:
6,14,234,"00:13:42,412 --> 00:13:45,210","""I will always be with you"" . . ."
6,14,235,"00:13:45,652 --> 00:13:49,804",. . .and you still can't shedone tiny tear?
